time,lat,lon,ugrd10m,vgrd10m,dir,speed
2019-06-07T00:00:00Z,35,-85.5,-0.8653393387794495,0.8401196002960205,314.1527915278247,1.2060734281298133
2019-06-07T03:00:00Z,35,-85.5,-0.9273058772087097,0.677624523639679,306.1572961350327,1.1485082433068194
2019-06-07T06:00:00Z,35,-85.5,-1.7704980373382568,0.45052245259284973,284.2765436524957,1.8269192047019749
2019-06-07T09:00:00Z,35,-85.5,-1.513271450996399,0.8997436165809631,300.7343853331889,1.7605479431071844
2019-06-07T12:00:00Z,35,-85.5,-0.4743407964706421,-0.8448070883750916,209.31326261249475,0.9688643908025534
2019-06-07T15:00:00Z,35,-85.5,-1.0722826719284058,0.7572411894798279,305.2295660591988,1.3127087824657628
2019-06-07T18:00:00Z,35,-85.5,2.173388719558716,1.9799364805221558,47.66677691128004,2.940028400068192
2019-06-07T21:00:00Z,35,-85.5,3.1611547470092773,1.9209569692611694,58.71396613165655,3.699050555519936
2019-06-08T00:00:00Z,35,-85.5,1.0110522508621216,1.2076854705810547,39.93545545191332,1.575033602760889
2019-06-08T03:00:00Z,35,-85.5,-0.47508665919303894,0.2098657190799713,293.8330599156567,0.51937554215438
2019-06-08T06:00:00Z,35,-85.5,-0.0049462891183793545,1.5985082387924194,359.82270933651824,1.5985158914641058
2019-06-08T09:00:00Z,35,-85.5,-1.1018651723861694,0.6323046684265137,299.8493331904329,1.2703999574274105
2019-06-08T12:00:00Z,35,-85.5,-0.8530859351158142,-0.7206323146820068,229.81101949390512,1.116721337512797
2019-06-08T15:00:00Z,35,-85.5,-2.2102344036102295,0.6352733969688416,286.0358968577974,2.2997192019458805
2019-06-08T18:00:00Z,35,-85.5,-2.976457357406616,3.243896484375,317.4618699337421,4.402517779839221
2019-06-08T21:00:00Z,35,-85.5,-2.334399461746216,3.481882333755493,326.1604476380504,4.192007327417215
2019-06-09T00:00:00Z,35,-85.5,-1.4007298946380615,2.341540575027466,329.11177011399616,2.7285264342191575
2019-06-09T03:00:00Z,35,-85.5,-1.6697728633880615,1.0185985565185547,301.3841190914512,1.9559356928715343
2019-06-09T06:00:00Z,35,-85.5,-0.8199706673622131,0.8643530011177063,316.50940828975615,1.1914100913940668
2019-06-09T09:00:00Z,35,-85.5,-0.7973192930221558,0.40534666180610657,296.9481860463049,0.8944405912427635
2019-06-09T12:00:00Z,35,-85.5,-0.9256274104118347,0.3944384753704071,293.0803540576371,1.0061649038593279
2019-06-09T15:00:00Z,35,-85.5,-1.2277806997299194,0.8496361970901489,304.6836114689111,1.4930931364235458
2019-06-09T18:00:00Z,35,-85.5,-1.4915282726287842,1.907412052154541,321.97585914847514,2.421337920397606
2019-06-09T21:00:00Z,35,-85.5,-0.4883398413658142,2.7665746212005615,349.98959419411335,2.8093435061124548
2019-06-10T00:00:00Z,35,-85.5,-1.1195825338363647,0.8495385646820068,307.1912052992384,1.4054112647027628
2019-06-10T03:00:00Z,35,-85.5,-0.6059179306030273,0.8103735446929932,323.21446091783264,1.011850690845513
2019-06-10T06:00:00Z,35,-85.5,-0.37120360136032104,0.640185534954071,329.8932328172187,0.7400200219097469
2019-06-10T09:00:00Z,35,-85.5,0.1728491187095642,0.27830809354782104,31.84322161010017,0.32761595317214903
2019-06-10T12:00:00Z,35,-85.5,0.6345458626747131,-0.47509765625,126.82295975188119,0.7926955498877479
2019-06-10T15:00:00Z,35,-85.5,0.8336254954338074,-2.1264867782592773,158.5938238219875,2.2840484856387753
2019-06-10T18:00:00Z,35,-85.5,1.041540503501892,-3.5634617805480957,163.70723811626056,3.712555249671307
2019-06-10T21:00:00Z,35,-85.5,2.2331347465515137,-5.73944091796875,158.73969693840968,6.158577177165977
2019-06-11T00:00:00Z,35,-85.5,1.5347900390625,-5.027829647064209,163.0247206562165,5.256867073067691
2019-06-11T03:00:00Z,35,-85.5,-0.4556811451911926,-2.878796339035034,188.99465282129938,2.914637827882612
2019-06-11T06:00:00Z,35,-85.5,-1.489111304283142,-4.077092170715332,200.06414317938868,4.3405222087960915
2019-06-11T09:00:00Z,35,-85.5,-1.2400023937225342,-3.235834836959839,200.96730309675195,3.4652897466908192
2019-06-11T12:00:00Z,35,-85.5,-1.0932689905166626,-3.236100912094116,198.6667816656873,3.4157848584010226
2019-06-11T15:00:00Z,35,-85.5,-2.6907763481140137,-3.638261556625366,216.48579563021036,4.525176737983592
2019-06-11T18:00:00Z,35,-85.5,-3.475519895553589,-3.2888476848602295,226.58075619589548,4.78495116365876
2019-06-11T21:00:00Z,35,-85.5,-3.17876935005188,-2.8211278915405273,228.41124649826298,4.250098488418492
2019-06-12T00:00:00Z,35,-85.5,-1.9270238876342773,-1.892665982246399,225.51535856306253,2.701037871608958
2019-06-12T03:00:00Z,35,-85.5,-1.557521939277649,-1.8424170017242432,220.21013739763436,2.4125453362732396
2019-06-12T06:00:00Z,35,-85.5,-1.3941015005111694,-0.2891601622104645,258.2820457871189,1.4237740667455199
2019-06-12T09:00:00Z,35,-85.5,-1.245996117591858,0.2762793004512787,282.5021306125305,1.2762588205030478
2019-06-12T12:00:00Z,35,-85.5,-0.6924218535423279,-0.6341454982757568,227.51539716572947,0.9389294628705613
2019-06-12T15:00:00Z,35,-85.5,-3.6957054138183594,3.0699729919433594,309.7159583841804,4.804474235229907
2019-06-12T18:00:00Z,35,-85.5,-1.6904858350753784,3.905898332595825,336.5968779537692,4.256029152057742
2019-06-12T21:00:00Z,35,-85.5,-0.29847654700279236,2.9203197956085205,354.1642458558484,2.9355333344613377
2019-06-13T00:00:00Z,35,-85.5,0.0927148386836052,2.30352783203125,2.3048574093636898,2.3053929197112404
2019-06-13T03:00:00Z,35,-85.5,-0.5699414014816284,1.196691870689392,334.5332154674259,1.3254827929840958
2019-06-13T06:00:00Z,35,-85.5,0.18718017637729645,0.45945310592651367,22.16587284184476,0.4961185090017868
2019-06-13T09:00:00Z,35,-85.5,1.1880542039871216,0.6907812356948853,59.82460405264633,1.3742821788845352
2019-06-13T12:00:00Z,35,-85.5,1.7828954458236694,0.7815722227096558,66.32867941513722,1.9466821286615061
2019-06-13T15:00:00Z,35,-85.5,4.893032073974609,-0.6615990996360779,97.700404865691155,4.937557720734365
2019-06-13T18:00:00Z,35,-85.5,4.680934906005859,-2.078676700592041,113.94471370873984,5.121723188522423
2019-06-13T21:00:00Z,35,-85.5,4.077719688415527,-1.990810513496399,116.02239914877902,4.53774441302498
2019-06-14T00:00:00Z,35,-85.5,2.2335596084594727,-0.9861840605735779,113.82290731943478,2.4415870916006708
2019-06-14T03:00:00Z,35,-85.5,0.29557371139526367,-1.1284765005111694,165.32264033634368,1.1665431972601383
2019-06-14T06:00:00Z,35,-85.5,0.1976318359375,-1.1217528581619263,170.0080974276254,1.139029331216048
2019-06-14T09:00:00Z,35,-85.5,-0.06120605394244194,-1.2808325290679932,182.73586345470923,1.282294095969375
2019-06-14T12:00:00Z,35,-85.5,-0.19671142101287842,-1.346777319908142,188.30990804178617,1.3610674239639504
2019-06-14T15:00:00Z,35,-85.5,-1.8742601871490479,-0.5679492354393005,253.14183633897375,1.9584222177988253
2019-06-14T18:00:00Z,35,-85.5,-1.8469676971435547,0.7565258741378784,292.2742162470209,1.995901067821711
2019-06-14T21:00:00Z,35,-85.5,-1.0768017768859863,1.661037564277649,327.04584567529537,1.9795322317775585
2019-06-15T00:00:00Z,35,-85.5,1.0610326528549194,1.6057982444763184,33.45477020818151,1.924676152600113
2019-06-15T03:00:00Z,35,-85.5,-0.8838476538658142,0.9417895078659058,316.8178364001806,1.291570420987725
2019-06-15T06:00:00Z,35,-85.5,-0.8794994950294495,0.7243236899375916,309.47362393558757,1.139370075770759
2019-06-15T09:00:00Z,35,-85.5,-0.7641161680221558,0.2753979563713074,289.8198587502912,0.8122299875074521
2019-06-15T12:00:00Z,35,-85.5,-1.1786425113677979,0.20799559354782104,280.0079730244464,1.1968543505952176
2019-06-15T15:00:00Z,35,-85.5,0.08370117098093033,2.5148777961730957,1.906237452403282,2.5162702986181804
2019-06-15T18:00:00Z,35,-85.5,2.280102491378784,2.9066455364227295,38.112220400480986,3.694246289244657
2019-06-15T21:00:00Z,35,-85.5,1.9884886741638184,3.9266722202301025,26.857907842493844,4.401459068582211
2019-06-16T00:00:00Z,35,-85.5,0.20420165359973907,2.3840136528015137,4.895695676639399,2.3927430727257124
2019-06-16T03:00:00Z,35,-85.5,-0.23446044325828552,1.76226806640625,352.4216053085871,1.7777965117887071
2019-06-16T06:00:00Z,35,-85.5,-0.0875244140625,1.0652148723602295,355.30278837000316,1.0688045880114867
2019-06-16T09:00:00Z,35,-85.5,0.2685473561286926,1.5259203910827637,9.981296361086669,1.549371073179658
2019-06-16T12:00:00Z,35,-85.5,0.683398425579071,1.546511173248291,23.840484626013367,1.6907779916552494
2019-06-16T15:00:00Z,35,-85.5,3.980541944503784,2.186281681060791,61.22255111724564,4.541425080401081
2019-06-16T18:00:00Z,35,-85.5,3.302553653717041,2.9452807903289795,48.27280738008518,4.425103339986613
2019-06-16T21:00:00Z,35,-85.5,1.3254809379577637,1.664040446281433,38.53885373140696,2.1274234002073737
2019-06-17T00:00:00Z,35,-85.5,0.6172631978988647,2.252368211746216,15.32567488411462,2.3354178248795607
2019-06-17T03:00:00Z,35,-85.5,0.4781762659549713,1.760622501373291,15.194718154505415,1.8244024045326688
2019-06-17T06:00:00Z,35,-85.5,-0.116851806640625,0.7703686356544495,351.3749522515969,0.7791804537559165
2019-06-17T09:00:00Z,35,-85.5,0.0028808594215661287,0.36378416419029236,0.4537240818044348,0.3637955709827106
2019-06-17T12:00:00Z,35,-85.5,-1.2211902141571045,0.4946850538253784,292.05209961846055,1.3175806774658212
2019-06-17T15:00:00Z,35,-85.5,1.4964977502822876,1.3587646484375,47.76171217855311,2.0213230534586577
2019-06-17T18:00:00Z,35,-85.5,1.502968668937683,1.6382665634155273,42.53370589710018,2.223248108649512
2019-06-17T21:00:00Z,35,-85.5,1.482574462890625,0.7262914776802063,63.900444349488794,1.6509168206079683
2019-06-18T00:00:00Z,35,-85.5,0.21526244282722473,-0.8350781202316284,165.54524769427553,0.8623765918562112
2019-06-18T03:00:00Z,35,-85.5,-1.057409644126892,0.3314550817012787,287.40409438428236,1.1081415192465995
2019-06-18T06:00:00Z,35,-85.5,-0.3864502012729645,0.3083154261112213,308.5833597910973,0.4943704684162058
2019-06-18T09:00:00Z,35,-85.5,-0.19747069478034973,-0.5742944478988647,198.97549149591632,0.6072962935705238
2019-06-18T12:00:00Z,35,-85.5,-1.1314599514007568,-0.6331396102905273,240.7696022627482,1.2965598280614141
2019-06-18T15:00:00Z,35,-85.5,-0.12979735434055328,0.539440929889679,346.47097616362004,0.5548367958544644
2019-06-18T18:00:00Z,35,-85.5,0.8762401938438416,1.3480786085128784,33.02354183120043,1.6078286015734113
2019-06-18T21:00:00Z,35,-85.5,0.03642334043979645,1.8299658298492432,1.140255260482215,1.8303282760599593
2019-06-19T00:00:00Z,35,-85.5,-0.4479907155036926,1.1084643602371216,337.99368846710894,1.1955705412452255
2019-06-19T03:00:00Z,35,-85.5,0.15720947086811066,0.8145385384559631,10.924013402223563,0.8295708820592776
2019-06-19T06:00:00Z,35,-85.5,-0.11446288973093033,1.306726098060608,354.99394425528766,1.3117297162442636
2019-06-19T09:00:00Z,35,-85.5,0.8355639576911926,1.25927734375,33.56533030408674,1.5112731572666223
2019-06-19T12:00:00Z,35,-85.5,1.058809757232666,1.7619445323944092,31.003026481708943,2.055608580748205
2019-06-19T15:00:00Z,35,-85.5,1.9635668992996216,1.5247851610183716,52.16928717627834,2.4860741652828766
2019-06-19T18:00:00Z,35,-85.5,2.3815038204193115,2.0022130012512207,49.94506764266862,3.1113369070306733
2019-06-19T21:00:00Z,35,-85.5,3.11761212348938,1.285744547843933,67.58810029982867,3.3723351545832987
2019-06-20T00:00:00Z,35,-85.5,1.7745825052261353,1.475305199623108,50.2614433985979,2.3077409949753123
2019-06-20T03:00:00Z,35,-85.5,1.285732388496399,1.7192455530166626,36.79086187990023,2.1468379180544175
2019-06-20T06:00:00Z,35,-85.5,1.6654528379440308,1.8032433986663818,42.725177326895206,2.454673076042859
2019-06-20T09:00:00Z,35,-85.5,2.4986767768859863,2.189171075820923,48.777356124671854,3.3220258329158545
2019-06-20T12:00:00Z,35,-85.5,1.6793090105056763,0.12492675334215164,85.74550287573163,1.6839493598283068
2019-06-20T15:00:00Z,35,-85.5,3.809455394744873,2.341906785964966,58.418397329259825,4.471742143583368
2019-06-20T18:00:00Z,35,-85.5,5.190331935882568,1.7967259883880615,70.90579207313272,5.492519447575178
2019-06-20T21:00:00Z,35,-85.5,5.634750843048096,0.37932372093200684,86.14873717966199,5.647504187558689
2019-06-21T00:00:00Z,35,-85.5,2.2352294921875,-1.0873851776123047,115.94180290836417,2.485690529256555
2019-06-21T03:00:00Z,35,-85.5,1.176916480064392,-0.32117918133735657,105.26426961498045,1.2199542891320532
2019-06-21T06:00:00Z,35,-85.5,0.8016747832298279,-0.24123290181159973,106.74712812325893,0.8371832362052147
2019-06-21T09:00:00Z,35,-85.5,0.41975095868110657,-0.5169286727905273,140.92307575291653,0.6658874680204487
2019-06-21T12:00:00Z,35,-85.5,-0.011638183146715164,-1.6278319358825684,180.40962915126616,1.6278735389415686
2019-06-21T15:00:00Z,35,-85.5,-0.17992675304412842,-0.5743066072463989,197.39545514800096,0.601831966239641
2019-06-21T18:00:00Z,35,-85.5,2.1339573860168457,0.7501659989356995,70.6315138962883,2.2619732870427636
2019-06-21T21:00:00Z,35,-85.5,2.3222997188568115,2.4152562618255615,43.87593217279807,3.3506027509225875
2019-06-22T00:00:00Z,35,-85.5,0.8109594583511353,2.3546605110168457,19.00402053154404,2.4903978327229725
2019-06-22T03:00:00Z,35,-85.5,0.2162792980670929,1.218349575996399,10.066183672460728,1.2373974398320855
2019-06-22T06:00:00Z,35,-85.5,0.3711230456829071,1.1723339557647705,17.566104234986092,1.2296744361317886
2019-06-22T09:00:00Z,35,-85.5,1.322841763496399,0.6311864852905273,64.49212028114069,1.4657103091892585
2019-06-22T12:00:00Z,35,-85.5,-2.3914427757263184,-0.2158496081829071,264.84250650642747,2.401164218233795
2019-06-22T15:00:00Z,35,-85.5,2.001044988632202,0.8542089462280273,66.88326399145352,2.175742165410701
2019-06-22T18:00:00Z,35,-85.5,1.7008544206619263,0.2651611268520355,81.13898581409389,1.7213994839893088
2019-06-22T21:00:00Z,35,-85.5,1.127160668373108,1.1459863185882568,44.52550114403679,1.6074127704851597
2019-06-23T00:00:00Z,35,-85.5,2.039440870285034,0.21734619140625,83.9168654655748,2.05098962218432
2019-06-23T03:00:00Z,35,-85.5,1.5433300733566284,-0.47733640670776367,107.18631019766887,1.6154620888450635
2019-06-23T06:00:00Z,35,-85.5,0.8103271126747131,0.8714843392372131,42.91741952927977,1.190006295391524
2019-06-23T09:00:00Z,35,-85.5,0.9599047899246216,0.43055906891822815,65.84168993277476,1.0520448267768647
2019-06-23T12:00:00Z,35,-85.5,0.2221386730670929,0.5096166729927063,23.552081521291854,0.5559269227732758
2019-06-23T15:00:00Z,35,-85.5,2.2973875999450684,1.4273144006729126,58.14826070997422,2.704665632337875
2019-06-23T18:00:00Z,35,-85.5,2.7020115852355957,0.9242236018180847,71.11673704023794,2.855705844954093
2019-06-23T21:00:00Z,35,-85.5,3.2668652534484863,1.0747143030166626,71.79012958119925,3.4391015421615037
2019-06-24T00:00:00Z,35,-85.5,0.7703100442886353,1.5900121927261353,25.84870381401429,1.7667813496156597
2019-06-24T03:00:00Z,35,-85.5,-0.26104736328125,1.3218309879302979,348.8284585226289,1.3473614535561274
2019-06-24T06:00:00Z,35,-85.5,-0.7145580649375916,0.7773413062095642,317.4097426180265,1.055865869562487
2019-06-24T09:00:00Z,35,-85.5,1.2704931497573853,1.699099063873291,36.78712576089703,2.121577354808336
2019-06-24T12:00:00Z,35,-85.5,0.6346948146820068,1.34759521484375,25.219651542880992,1.4895806023354359
2019-06-24T15:00:00Z,35,-85.5,4.293185710906982,5.264257907867432,39.198442556013845,6.7929268264041145
2019-06-24T18:00:00Z,35,-85.5,5.527280330657959,4.376274108886719,51.62926163071595,7.050007299981369
2019-06-24T21:00:00Z,35,-85.5,5.079963207244873,2.5165722370147705,63.646561168885114,5.669141205780214
2019-06-25T00:00:00Z,35,-85.5,2.208559513092041,0.24766357243061066,83.60169271959826,2.2224023866029405
2019-06-25T03:00:00Z,35,-85.5,1.9132812023162842,0.20976318418979645,83.7433475254189,1.9247455812595826
2019-06-25T06:00:00Z,35,-85.5,1.0555713176727295,0.4608154296875,66.41606144010787,1.151773270627261
2019-06-25T09:00:00Z,35,-85.5,1.0482690334320068,0.09236816316843033,84.964391503781,1.0523306723742227
2019-06-25T12:00:00Z,35,-85.5,0.6629540920257568,0.2454272359609604,69.68532367006902,0.7069247882802898
2019-06-25T15:00:00Z,35,-85.5,1.9663622379302979,-0.9530712962150574,115.85889050505753,2.1851602564634245
2019-06-25T18:00:00Z,35,-85.5,3.271557569503784,-0.7286791801452637,102.5566152850382,3.351725268895809
2019-06-25T21:00:00Z,35,-85.5,3.4893651008605957,-1.4272412061691284,112.24583993696814,3.7699716534333496
2019-06-26T00:00:00Z,35,-85.5,1.6938269138336182,-0.9972485303878784,120.4876486845638,1.9655925939491894
2019-06-26T03:00:00Z,35,-85.5,0.6037206649780273,-0.1816430687904358,106.74510682523628,0.6304544755659353
2019-06-26T06:00:00Z,35,-85.5,0.3855248987674713,0.2860424816608429,53.426213766780435,0.4800518189574566
2019-06-26T09:00:00Z,35,-85.5,-0.09796630591154099,-0.3956347703933716,193.90772334614167,0.40758344990709505
2019-06-26T12:00:00Z,35,-85.5,-0.17006590962409973,-1.1859545707702637,188.16058253401383,1.1980862479584484
2019-06-26T15:00:00Z,35,-85.5,-0.6806787252426147,0.4420214891433716,302.99902643752677,0.8116073705077073
2019-06-26T18:00:00Z,35,-85.5,-1.8889013528823853,0.40138670802116394,281.996759145531,1.931077318570381
2019-06-26T21:00:00Z,35,-85.5,-0.33363646268844604,1.5631542205810547,347.9516907463018,1.598363039661398
2019-06-27T00:00:00Z,35,-85.5,1.4855834245681763,-0.6057946681976318,112.1847668694108,1.6043519848737648
2019-06-27T03:00:00Z,35,-85.5,0.37198972702026367,-0.7909765243530273,154.8127858434327,0.8740825013041993
2019-06-27T06:00:00Z,35,-85.5,0.4933398365974426,-0.8211572170257568,149.00313742208203,0.9579579163238212
2019-06-27T09:00:00Z,35,-85.5,0.07291015237569809,-0.567492663860321,172.67887630857854,0.5721571583531319
2019-06-27T12:00:00Z,35,-85.5,-0.7551025152206421,-0.8673803806304932,221.04137069760196,1.1500124056701473
2019-06-27T15:00:00Z,35,-85.5,-1.067480444908142,-0.6611571907997131,238.22748519435487,1.2556445879338043
2019-06-27T18:00:00Z,35,-85.5,-1.0741113424301147,-0.4147265553474426,248.88786051237986,1.151396235727466
2019-06-27T21:00:00Z,35,-85.5,-0.3349243104457855,0.08677245676517487,284.52487344710346,0.3459823015425053
2019-06-28T00:00:00Z,35,-85.5,-1.4557031393051147,-1.2365795373916626,229.65301996860242,1.9100263302055667
2019-06-28T03:00:00Z,35,-85.5,0.5692968368530273,2.12872314453125,14.972553205732046,2.2035337788456695
2019-06-28T06:00:00Z,35,-85.5,-1.5562646389007568,0.437019020318985,285.68542133611646,1.6164607172503354
2019-06-28T09:00:00Z,35,-85.5,-0.5881274342536926,0.23343749344348907,291.64894558461987,0.6327613628114556
2019-06-28T12:00:00Z,35,-85.5,-0.5073071122169495,-1.3602367639541626,200.45325231681483,1.451759126066853
2019-06-28T15:00:00Z,35,-85.5,-1.47991943359375,0.4688207805156708,287.57757907638586,1.5524028002331638
2019-06-28T18:00:00Z,35,-85.5,-1.547326683998108,1.4402050971984863,312.94646986789354,2.1138615349660634
2019-06-28T21:00:00Z,35,-85.5,1.601113200187683,-0.4418896436691284,105.42891982612294,1.6609725876718355
2019-06-29T00:00:00Z,35,-85.5,-1.3444921970367432,-1.2621996402740479,226.80821171603216,1.8441277612466618
2019-06-29T03:00:00Z,35,-85.5,-0.4033129811286926,-0.4248046875,223.51336619250984,0.5857647849340943
2019-06-29T06:00:00Z,35,-85.5,-0.7475659251213074,-0.6978259086608887,226.9709318677563,1.022651363466979
2019-06-29T09:00:00Z,35,-85.5,-0.9266210794448853,-0.21085570752620697,257.180447443148,0.9503087678581008
2019-06-29T12:00:00Z,35,-85.5,-0.5784912109375,-0.09147460758686066,261.01443547220265,0.5856788240709282
2019-06-29T15:00:00Z,35,-85.5,-1.347436547279358,-0.01821044832468033,269.2257013394625,1.3475595977070192
2019-06-29T18:00:00Z,35,-85.5,-1.6719090938568115,0.44151854515075684,284.79298790437656,1.729224867920059
2019-06-29T21:00:00Z,35,-85.5,-0.32014891505241394,1.484902262687683,347.83311828895097,1.5190227310821385
2019-06-30T00:00:00Z,35,-85.5,0.991076648235321,1.4007666110992432,35.28034091876845,1.7159195847847348
2019-06-30T03:00:00Z,35,-85.5,0.6598864793777466,0.36956787109375,60.749095400602755,0.7563270304638885
2019-06-30T06:00:00Z,35,-85.5,0.5033105611801147,-0.2540942430496216,116.7867373115178,0.563813271701192
2019-06-30T09:00:00Z,35,-85.5,0.23436157405376434,-0.14410400390625,121.58648406605577,0.27512053964538996
2019-06-30T12:00:00Z,35,-85.5,0.738537609577179,-0.2428613156080246,108.20297577100295,0.7774441583669107
2019-06-30T15:00:00Z,35,-85.5,0.5719408988952637,-0.46208006143569946,128.9352906726683,0.7352784336600265
2019-06-30T18:00:00Z,35,-85.5,1.0565502643585205,-1.93398916721344,151.35194672001913,2.203772347592871
2019-06-30T21:00:00Z,35,-85.5,0.13221924006938934,-0.5044262409210205,165.31216954663742,0.52146693085395
2019-07-01T00:00:00Z,35,-85.5,1.6244555711746216,-1.3039867877960205,128.75479115527497,2.083083638615322
